chapter	index	quest_title	item_id	filename	source	source_texture	out_w	out_h
fun_additions	17	Rope Pulley	create:rope_pulley	by_chapter/fun_additions/17_rope_pulley__create__rope_pulley.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/pulley_magnet.png	512	512
fun_additions	18	Materials for Trading Depot	create:depot	by_chapter/fun_additions/18_materials_for_trading_depot__create__depot.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/andesite_casing.png	512	512
glass_arteries	00	Chapter - &eGlass Arteries	create_hypertube:hypertube	by_chapter/glass_arteries/00_chapter_-_glass_arteries__create_hypertube__hypertube.png	create_hypertube-0.4.0-SABLE-COMPAT-NEOFORGE.jar	assets/create_hypertube/textures/block/hypertube.png	512	512
glass_arteries	01	Pneumatic Prophecy	create_hypertube:hypertube	by_chapter/glass_arteries/01_pneumatic_prophecy__create_hypertube__hypertube.png	create_hypertube-0.4.0-SABLE-COMPAT-NEOFORGE.jar	assets/create_hypertube/textures/block/hypertube.png	512	512
glass_arteries	02	Mouth of the Tube	create_hypertube:hypertube_entrance	by_chapter/glass_arteries/02_mouth_of_the_tube__create_hypertube__hypertube_entrance.png	create_hypertube-0.4.0-SABLE-COMPAT-NEOFORGE.jar	assets/create_hypertube/textures/block/hypertube_entrance.png	512	512
glass_arteries	04	Accelerator Creed	create_hypertube:hypertube_accelerator	by_chapter/glass_arteries/04_accelerator_creed__create_hypertube__hypertube_accelerator.png	create_hypertube-0.4.0-SABLE-COMPAT-NEOFORGE.jar	assets/create_hypertube/textures/block/hypertube_entrance.png	512	512
glass_arteries	05	Scanner's Eye	create_hypertube:tube_scanner_attachment	by_chapter/glass_arteries/05_scanners_eye__create_hypertube__tube_scanner_attachment.png	create_hypertube-0.4.0-SABLE-COMPAT-NEOFORGE.jar	assets/create_hypertube/textures/block/tube_scanner_attachment.png	512	512
glass_arteries	06	Redstone Pulse	create_hypertube:redstone_detector_tube_attachment	by_chapter/glass_arteries/06_redstone_pulse__create_hypertube__redstone_detector_tube_attachment.png	create_hypertube-0.4.0-SABLE-COMPAT-NEOFORGE.jar	assets/create_hypertube/textures/block/redstone_detector_tube_attachment.png	512	512
gunsmiths_ballad	00	Chapter - &eGunsmith's Ballad	jeg:gunsmith_manual	MISSING				
gunsmiths_ballad	01	Gunsmith Manual	jeg:gunsmith_manual	MISSING				
gunsmiths_ballad	02	Crowbar Diplomacy	jeg:crowbar	MISSING				
gunsmiths_ballad	03	Pipe Dream	jeg:waterpipe_shotgun	MISSING				
gunsmiths_ballad	04	Cylinder Gospel	jeg:revolver	MISSING				
gunsmiths_ballad	05	Pistol Tithe	jeg:pistol_ammo	MISSING				
gunsmiths_ballad	06	Handmade Shells	jeg:handmade_shell	MISSING				
gunsmiths_ballad	07	Combat Sidearm	jeg:combat_pistol	MISSING				
gunsmiths_ballad	08	Magazine Manners	jeg:pistol_magazine	MISSING				
gunsmiths_ballad	09	SMG Sermon	jeg:custom_smg	MISSING				
gunsmiths_ballad	10	Pump Doctrine	jeg:pump_shotgun	MISSING				
gunsmiths_ballad	11	Rifle Doctrine	jeg:semi_auto_rifle	MISSING				
gunsmiths_ballad	12	Stock Options	jeg:makeshift_stock	MISSING				
gunsmiths_ballad	13	Sight Picture	jeg:reflex_sight	MISSING				
gunsmiths_ballad	14	Grip Gospel	jeg:light_grip	MISSING				
gunsmiths_ballad	15	Repair Creed	jeg:repair_kit	MISSING				
gunsmiths_ballad	16	Flare Writ	jeg:flare_gun	MISSING				
gunsmiths_ballad	17	Plate Carrier	jeg:bulletproof_vest_i	MISSING				
gunsmiths_ballad	18	Assault Writ	jeg:assault_rifle	MISSING				
gunsmiths_ballad	19	Spectre Armory	jeg:blossom_rifle	MISSING				
gunsmiths_ballad	20	Holy Boom	jeg:holy_shotgun	MISSING				
gunsmiths_ballad	21	Gunsmith Emeritus	jeg:repair_kit	MISSING				
hearts_homesteads	00	Chapter - &eHearts \& Homesteads	mca:engagement_ring	by_chapter/hearts_homesteads/00_chapter_-_hearts_homesteads__mca__engagement_ring.png	mca-neoforge-7.7.22+1.21.1.jar	assets/mca/textures/item/engagement_ring.png	512	512
hearts_homesteads	01	Matchmaker's Hint	mca:matchmakers_ring	by_chapter/hearts_homesteads/01_matchmakers_hint__mca__matchmakers_ring.png	mca-neoforge-7.7.22+1.21.1.jar	assets/mca/textures/item/matchmakers_ring.png	512	512
hearts_homesteads	02	Engagement	mca:engagement_ring	by_chapter/hearts_homesteads/02_engagement__mca__engagement_ring.png	mca-neoforge-7.7.22+1.21.1.jar	assets/mca/textures/item/engagement_ring.png	512	512
hearts_homesteads	03	Wedding Bell	mca:wedding_ring	by_chapter/hearts_homesteads/03_wedding_bell__mca__wedding_ring.png	mca-neoforge-7.7.22+1.21.1.jar	assets/mca/textures/item/wedding_ring.png	512	512
hearts_homesteads	04	Family Book	mca:book_family	by_chapter/hearts_homesteads/04_family_book__mca__book_family.png	mca-neoforge-7.7.22+1.21.1.jar	assets/mca/textures/item/book_family.png	512	512
hearts_homesteads	05	Rose Gold Gesture	mca:rose_gold_ingot	by_chapter/hearts_homesteads/05_rose_gold_gesture__mca__rose_gold_ingot.png	mca-neoforge-7.7.22+1.21.1.jar	assets/mca/textures/item/rose_gold_ingot.png	512	512
hold_beautification	00	Chapter - &eHold Beautification	comforts:sleeping_bag_red	by_chapter/hold_beautification/00_chapter_-_hold_beautification__comforts__sleeping_bag_red.png	comforts-neoforge-9.0.5+1.21.1.jar	assets/comforts/textures/item/sleeping_bag_red.png	512	512
hold_beautification	01	Bedroll Compact	comforts:sleeping_bag_red	by_chapter/hold_beautification/01_bedroll_compact__comforts__sleeping_bag_red.png	comforts-neoforge-9.0.5+1.21.1.jar	assets/comforts/textures/item/sleeping_bag_red.png	512	512
hold_beautification	02	Rope and Nail	comforts:rope_and_nail	by_chapter/hold_beautification/02_rope_and_nail__comforts__rope_and_nail.png	comforts-neoforge-9.0.5+1.21.1.jar	assets/comforts/textures/item/rope_and_nail.png	512	512
hold_beautification	03	Hammock Law	comforts:hammock_white	by_chapter/hold_beautification/03_hammock_law__comforts__hammock_white.png	comforts-neoforge-9.0.5+1.21.1.jar	assets/comforts/textures/item/hammock_white.png	512	512
hymn_of_eternal_starlight	00	Chapter - &eHymn of Eternal Starlight	eternal_starlight:orb_of_prophecy	by_chapter/hymn_of_eternal_starlight/00_chapter_-_hymn_of_eternal_starlight__eternal_starlight__orb_of_prophecy.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/orb_of_prophecy.png	512	512
hymn_of_eternal_starlight	01	Challenge the Gatekeeper	eternal_starlight:orb_of_prophecy	by_chapter/hymn_of_eternal_starlight/01_challenge_the_gatekeeper__eternal_starlight__orb_of_prophecy.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/orb_of_prophecy.png	512	512
hymn_of_eternal_starlight	02	Glimmering Tablet	eternal_starlight:book	by_chapter/hymn_of_eternal_starlight/02_glimmering_tablet__eternal_starlight__book.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/book.png	512	512
hymn_of_eternal_starlight	03	Clear the Frame	eternal_starlight:torreya_vines	by_chapter/hymn_of_eternal_starlight/03_clear_the_frame__eternal_starlight__torreya_vines.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/block/torreya_vines.png	512	512
hymn_of_eternal_starlight	04	Starlight Crossing	eternal_starlight:lunar_berries	by_chapter/hymn_of_eternal_starlight/04_starlight_crossing__eternal_starlight__lunar_berries.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/lunar_berries.png	512	512
hymn_of_eternal_starlight	05	Seeking Eye	eternal_starlight:seeking_eye	by_chapter/hymn_of_eternal_starlight/05_seeking_eye__eternal_starlight__seeking_eye.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/seeking_eye.png	512	512
hymn_of_eternal_starlight	06	Way Home in Voidstone	eternal_starlight:chiseled_voidstone	by_chapter/hymn_of_eternal_starlight/06_way_home_in_voidstone__eternal_starlight__chiseled_voidstone.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/block/chiseled_voidstone.png	512	512
hymn_of_eternal_starlight	07	Deepsilver Tithe	eternal_starlight:deepsilver_ingot	by_chapter/hymn_of_eternal_starlight/07_deepsilver_tithe__eternal_starlight__deepsilver_ingot.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/deepsilver_ingot.png	512	512
hymn_of_eternal_starlight	08	Thermal Springstone	eternal_starlight:thermal_springstone_ingot	by_chapter/hymn_of_eternal_starlight/08_thermal_springstone__eternal_starlight__thermal_springstone_ingot.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/thermal_springstone_ingot.png	512	512
hymn_of_eternal_starlight	09	Glacite Harvest	eternal_starlight:glacite_shard	by_chapter/hymn_of_eternal_starlight/09_glacite_harvest__eternal_starlight__glacite_shard.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/glacite_shard.png	512	512
hymn_of_eternal_starlight	10	Malarite Vein	eternal_starlight:malarite	by_chapter/hymn_of_eternal_starlight/10_malarite_vein__eternal_starlight__malarite.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/malarite.png	512	512
hymn_of_eternal_starlight	11	Starlit Diamond	eternal_starlight:starlit_diamond	by_chapter/hymn_of_eternal_starlight/11_starlit_diamond__eternal_starlight__starlit_diamond.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/starlit_diamond.png	512	512
hymn_of_eternal_starlight	12	Glacite Shield	eternal_starlight:glacite_shield	by_chapter/hymn_of_eternal_starlight/12_glacite_shield__eternal_starlight__glacite_shield.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/block/glacite.png	512	512
hymn_of_eternal_starlight	13	Tooth of Hunger	eternal_starlight:tooth_of_hunger	by_chapter/hymn_of_eternal_starlight/13_tooth_of_hunger__eternal_starlight__tooth_of_hunger.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/tooth_of_hunger.png	512	512
hymn_of_eternal_starlight	14	Dagger of Hunger	eternal_starlight:dagger_of_hunger	by_chapter/hymn_of_eternal_starlight/14_dagger_of_hunger__eternal_starlight__dagger_of_hunger.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/dagger_of_hunger_hungry.png	512	512
hymn_of_eternal_starlight	15	Thioquartz Vigil	eternal_starlight:thioquartz_shard	by_chapter/hymn_of_eternal_starlight/15_thioquartz_vigil__eternal_starlight__thioquartz_shard.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/thioquartz_shard.png	512	512
hymn_of_eternal_starlight	16	Alchemist Mask	eternal_starlight:alchemist_mask	by_chapter/hymn_of_eternal_starlight/16_alchemist_mask__eternal_starlight__alchemist_mask.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/alchemist_mask.png	512	512
hymn_of_eternal_starlight	17	Flowglaze Prize	eternal_starlight:flowglaze	by_chapter/hymn_of_eternal_starlight/17_flowglaze_prize__eternal_starlight__flowglaze.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/block/flowglaze.png	512	512
hymn_of_eternal_starlight	18	Golem Steel Hymn	eternal_starlight:golem_steel_ingot	by_chapter/hymn_of_eternal_starlight/18_golem_steel_hymn__eternal_starlight__golem_steel_ingot.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/golem_steel_ingot.png	512	512
hymn_of_eternal_starlight	19	Chain of Souls	eternal_starlight:chain_of_souls	by_chapter/hymn_of_eternal_starlight/19_chain_of_souls__eternal_starlight__chain_of_souls.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/chain_of_souls.png	512	512
hymn_of_eternal_starlight	20	Crescent Spear	eternal_starlight:crescent_spear	by_chapter/hymn_of_eternal_starlight/20_crescent_spear__eternal_starlight__crescent_spear.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/crescent_spear_inventory.png	512	512
hymn_of_eternal_starlight	21	Soul Dew	eternal_starlight:soul_dew	by_chapter/hymn_of_eternal_starlight/21_soul_dew__eternal_starlight__soul_dew.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/soul_dew.png	512	512
hymn_of_eternal_starlight	22	Aethersent Ingot	eternal_starlight:aethersent_ingot	by_chapter/hymn_of_eternal_starlight/22_aethersent_ingot__eternal_starlight__aethersent_ingot.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/aethersent_ingot.png	512	512
hymn_of_eternal_starlight	23	Aetherstrike Rocket	eternal_starlight:aetherstrike_rocket	by_chapter/hymn_of_eternal_starlight/23_aetherstrike_rocket__eternal_starlight__aetherstrike_rocket.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/aetherstrike_rocket.png	512	512
hymn_of_eternal_starlight	24	Alloy Furnace	eternal_starlight:alloy_furnace	by_chapter/hymn_of_eternal_starlight/24_alloy_furnace__eternal_starlight__alloy_furnace.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/alloy_furnace.png	512	512
hymn_of_eternal_starlight	25	Unrealium Crown	eternal_starlight:unrealium_ingot	by_chapter/hymn_of_eternal_starlight/25_unrealium_crown__eternal_starlight__unrealium_ingot.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/unrealium_ingot.png	512	512
hymn_of_eternal_starlight	26	Mana Crystal Chorus	eternal_starlight:mana_crystal	by_chapter/hymn_of_eternal_starlight/26_mana_crystal_chorus__eternal_starlight__mana_crystal.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/mana_crystal.png	512	512
hymn_of_eternal_starlight	27	Starlight Emeritus	eternal_starlight:blossom_of_stars	by_chapter/hymn_of_eternal_starlight/27_starlight_emeritus__eternal_starlight__blossom_of_stars.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/blossom_of_stars.png	512	512
industrial_thaumaturgy	00	Chapter - &eIndustrial Thaumaturgy	create_enchantment_industry:blaze_enchanter	by_chapter/industrial_thaumaturgy/00_chapter_-_industrial_thaumaturgy__create_enchantment_industry__blaze_enchanter.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/dark_metal_block.png	512	512
industrial_thaumaturgy	01	Experience Hatch	create_enchantment_industry:experience_hatch	by_chapter/industrial_thaumaturgy/01_experience_hatch__create_enchantment_industry__experience_hatch.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/item_drain_side.png	512	512
industrial_thaumaturgy	02	Lantern of Levels	create_enchantment_industry:experience_lantern	by_chapter/industrial_thaumaturgy/02_lantern_of_levels__create_enchantment_industry__experience_lantern.png	create-enchantment-industry-2.4.1.jar	assets/create_enchantment_industry/textures/block/experience_lantern_side.png	512	512
industrial_thaumaturgy	03	Blaze Enchanter	create_enchantment_industry:blaze_enchanter	by_chapter/industrial_thaumaturgy/03_blaze_enchanter__create_enchantment_industry__blaze_enchanter.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/dark_metal_block.png	512	512
industrial_thaumaturgy	04	Blaze Forger	create_enchantment_industry:blaze_forger	by_chapter/industrial_thaumaturgy/04_blaze_forger__create_enchantment_industry__blaze_forger.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/dark_metal_block.png	512	512
industrial_thaumaturgy	05	Printer's Devil	create_enchantment_industry:printer	by_chapter/industrial_thaumaturgy/05_printers_devil__create_enchantment_industry__printer.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/encased_pipe.png	512	512
industrial_thaumaturgy	06	Mechanical Grindstone	create_enchantment_industry:mechanical_grindstone	by_chapter/industrial_thaumaturgy/06_mechanical_grindstone__create_enchantment_industry__mechanical_grindstone.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/palettes/stone_types/polished/andesite_cut_polished.png	512	512
industrial_thaumaturgy	07	Super Experience	create_enchantment_industry:super_experience_nugget	by_chapter/industrial_thaumaturgy/07_super_experience__create_enchantment_industry__super_experience_nugget.png	create-enchantment-industry-2.4.1.jar	assets/create_enchantment_industry/textures/item/super_experience_nugget.png	512	512
launch_codex	00	Chapter - &eLaunch Codex	stellaris:rocket	by_chapter/launch_codex/00_chapter_-_launch_codex__stellaris__rocket.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/rocket.png	512	512
launch_codex	01	Rocket Station Writ	stellaris:rocket_station	by_chapter/launch_codex/01_rocket_station_writ__stellaris__rocket_station.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/machines/rocket_station.png	512	512
launch_codex	02	Assemble the Arrow	stellaris:rocket_nose_cone	by_chapter/launch_codex/02_assemble_the_arrow__stellaris__rocket_nose_cone.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/rocket_nose_cone.png	512	512
launch_codex	03	Nine Stones of Departure	stellaris:rocket_launch_pad	by_chapter/launch_codex/03_nine_stones_of_departure__stellaris__rocket_launch_pad.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/block/rocket_launch_pad.png	512	512
launch_codex	04	Full Suit	stellaris:space_suit_helmet	by_chapter/launch_codex/04_full_suit__stellaris__space_suit_helmet.png	stellaris-1.21-neoforge-1.4.25.jar	assets/stellaris/textures/item/spacesuit_helmet.png	512	512
